document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-03395,2018-02-20,192,Federal Trade Commission,,Regulatory Review Schedule,"As part of its ongoing, systematic review of all Federal Trade Commission rules and guides, the Commission announces a modified ten- year regulatory review schedule. No Commission determination on the need for, or the substance of, the rules and guides listed below should be inferred from this notice.",Proposed Rule,"As part of its ongoing, systematic review of all Federal Trade Commission rules and guides, the Commission announces a modified ten- year regulatory review schedule. No Commission determination on the need for, or the substance of, the rules and guides...",FEDERAL TRADE COMMISSION,federal-trade-commission,https://www.federalregister.gov/agencies/federal-trade-commission,https://www.federalregister.gov/documents/2018/02/20/2018-03395/regulatory-review-schedule,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03395.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03395.pdf?1518788801,https://www.federalregister.gov/api/v1/agencies/192.json,
2018-03249,2018-02-20,136,Energy Department,Federal Energy Regulatory Commission,Petition for Rulemaking of Airlines for America and the National Propane Gas Association; Comment Request,"Take notice that on February 1, 2018, pursuant to the Federal Energy Regulatory Commission's (Commission) Rules of Practice and Procedure, Airlines for America and the National Propane Gas Association submit this Petition for Rulemaking (Petition), and respectfully request that the Commission issue a Notice of Proposed Rulemaking expanding its affiliate Standards of Conduct for Transmission Providers regulations to the crude oil, natural gas liquid, and petroleum product pipeline industry, as more fully explained in the petition.",Proposed Rule,"Take notice that on February 1, 2018, pursuant to the Federal Energy Regulatory Commission's (Commission) Rules of Practice and Procedure, Airlines for America and the National Propane Gas Association submit this Petition for Rulemaking (Petition), and...",DEPARTMENT OF ENERGY,energy-department,https://www.federalregister.gov/agencies/energy-department,https://www.federalregister.gov/documents/2018/02/20/2018-03249/petition-for-rulemaking-of-airlines-for-america-and-the-national-propane-gas-association-comment,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03249.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03249.pdf?1518788726,https://www.federalregister.gov/api/v1/agencies/136.json,
2018-03341,2018-02-20,221,Health and Human Services Department,Food and Drug Administration,Nicotine Steering Committee; Establishment of a Public Docket; Request for Comments,"The Food and Drug Administration (FDA or Agency) is establishing a public docket to receive suggestions, recommendations, and comments on topics or policy issues for consideration by FDA's Nicotine Steering Committee (NSC). FDA would like to receive feedback from interested parties, including academic institutions, regulated industries, patient representatives, and other interested organizations. These comments will help the Agency identify and address priorities related to the use of therapeutic nicotine for combustible tobacco product cessation.",Proposed Rule,"The Food and Drug Administration (FDA or Agency) is establishing a public docket to receive suggestions, recommendations, and comments on topics or policy issues for consideration by FDA's Nicotine Steering Committee (NSC). FDA would like to receive...",DEPARTMENT OF HEALTH AND HUMAN SERVICES,health-and-human-services-department,https://www.federalregister.gov/agencies/health-and-human-services-department,https://www.federalregister.gov/documents/2018/02/20/2018-03341/nicotine-steering-committee-establishment-of-a-public-docket-request-for-comments,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03341.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03341.pdf?1518788763,https://www.federalregister.gov/api/v1/agencies/221.json,
2018-03416,2018-02-20,145,Environmental Protection Agency,,Approval and Promulgation of Air Quality Implementation Plans; Maryland; Emissions Statement Requirement for the 2008 Ozone Standard,The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland. This revision fulfills Maryland's emissions statement requirement for the 2008 ozone national ambient air quality standard (NAAQS). This action is being taken under the Clean Air Act (CAA).,Proposed Rule,The Environmental Protection Agency (EPA) is proposing to approve a state implementation plan (SIP) revision submitted by the State of Maryland. This revision fulfills Maryland's emissions statement requirement for the 2008 ozone national ambient air...,ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/02/20/2018-03416/approval-and-promulgation-of-air-quality-implementation-plans-maryland-emissions-statement,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03416.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03416.pdf?1518788810,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-03407,2018-02-20,145,Environmental Protection Agency,,Clean Water Act Coverage of “Discharges of Pollutants” via a Direct Hydrologic Connection to Surface Water,"The Environmental Protection Agency (EPA) is requesting comment on the Agency's previous statements regarding the Clean Water Act (CWA) and whether pollutant discharges from point sources that reach jurisdictional surface waters via groundwater or other subsurface flow that has a direct hydrologic connection to the jurisdictional surface water may be subject to CWA regulation. EPA is requesting comment on whether the Agency should consider clarification or revision of those statements and if so, comment on how clarification or revision should be provided.",Proposed Rule,The Environmental Protection Agency (EPA) is requesting comment on the Agency's previous statements regarding the Clean Water Act (CWA) and whether pollutant discharges from point sources that reach jurisdictional surface waters via groundwater or...,ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/02/20/2018-03407/clean-water-act-coverage-of-discharges-of-pollutants-via-a-direct-hydrologic-connection-to-surface,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03407.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03407.pdf?1518788807,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-03274,2018-02-20,145,Environmental Protection Agency,,Oklahoma: Approval of Coal Combustion Residuals State Permit Program; Extension of Comment Period,"The Environmental Protection Agency (EPA or the Agency) is extending the comment period on EPA's proposal to approve Oklahoma's Coal Combustion Residuals (CCR) State Permit Program. The notice announcing this proposed approval was published on January 16, 2018, and the public comment period was scheduled to end on March 2, 2018. However, a number of public interest groups have requested additional time to review Oklahoma's application for a CCR State Permit Program and to develop and submit comments. Therefore, in response to the request for additional time, EPA is extending the comment period, so that comments are now due on or before March 19, 2018.",Proposed Rule,The Environmental Protection Agency (EPA or the Agency) is extending the comment period on EPA's proposal to approve Oklahoma's Coal Combustion Residuals (CCR) State Permit Program. The notice announcing this proposed approval was published on January...,ENVIRONMENTAL PROTECTION AGENCY,environmental-protection-agency,https://www.federalregister.gov/agencies/environmental-protection-agency,https://www.federalregister.gov/documents/2018/02/20/2018-03274/oklahoma-approval-of-coal-combustion-residuals-state-permit-program-extension-of-comment-period,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03274.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03274.pdf?1518788726,https://www.federalregister.gov/api/v1/agencies/145.json,
2018-03319,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Fisheries of the Northeastern United States; Northern Gulf of Maine Measures in Framework Adjustment 29 to the Atlantic Sea Scallop Fishery Management Plan,NMFS proposes some of the measures included in Framework Adjustment 29 to the Atlantic Sea Scallop Fishery Management Plan that establish scallop specifications and other measures for the Northern Gulf of Maine scallop management area for fishing years 2018 and 2019. This action is necessary to prevent overfishing and improve both yield- per-recruit and the overall management of the Atlantic sea scallop resource in the Northern Gulf of Maine. The intended effect of this rule is to notify the public of these proposed measures and to solicit comment on the potential scallop fishery management changes.,Proposed Rule,NMFS proposes some of the measures included in Framework Adjustment 29 to the Atlantic Sea Scallop Fishery Management Plan that establish scallop specifications and other measures for the Northern Gulf of Maine scallop management area for fishing years...,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03319/fisheries-of-the-northeastern-united-states-northern-gulf-of-maine-measures-in-framework-adjustment,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03319.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03319.pdf?1518788747,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03287,2018-02-20,409,Postal Regulatory Commission,,Non-Public Information,"The Commission is proposing to amend its existing rules relating to non-public materials. The proposed rules ensure appropriate transmission and protection of non-public materials, maintain appropriate transparency, and modernize practice before the Commission. The Commission invites public comment on the proposed rules.",Proposed Rule,"The Commission is proposing to amend its existing rules relating to non-public materials. The proposed rules ensure appropriate transmission and protection of non-public materials, maintain appropriate transparency, and modernize practice before the...",POSTAL REGULATORY COMMISSION,postal-regulatory-commission,https://www.federalregister.gov/agencies/postal-regulatory-commission,https://www.federalregister.gov/documents/2018/02/20/2018-03287/non-public-information,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03287.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03287.pdf?1518788726,https://www.federalregister.gov/api/v1/agencies/409.json,
2018-03348,2018-02-20,12,Agriculture Department,,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/20/2018-03348/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03348.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03348.pdf?1518788770,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03370,2018-02-20,12,Agriculture Department,,Agency Information Collection Activities: Revision and Extension of Approved Collection; Comment Request; Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery,"As part of a Federal Government-wide effort to streamline the process to seek feedback from the public on service delivery, the Department of Agriculture (USDA), the Office of the Chief Information Officer (OCIO) has submitted a Generic Information Collection Request (Generic ICR): ``Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery'' to OMB for approval under the Paperwork Reduction Act.",Notice,"As part of a Federal Government-wide effort to streamline the process to seek feedback from the public on service delivery, the Department of Agriculture (USDA), the Office of the Chief Information Officer (OCIO) has submitted a Generic Information...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/20/2018-03370/agency-information-collection-activities-revision-and-extension-of-approved-collection-comment,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03370.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03370.pdf?1518788786,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03336,2018-02-20,12,Agriculture Department,,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/20/2018-03336/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03336.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03336.pdf?1518788761,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03369,2018-02-20,12,Agriculture Department,Animal and Plant Health Inspection Service,Notice of Availability of an Evaluation of the Classical Swine Fever and Swine Vesicular Disease Status of Japan,"We are advising the public that we are proposing to recognize Japan as being free of classical swine fever and swine vesicular disease. This proposed recognition is based on a risk evaluation we have prepared in connection with this action, which we are making available for review and comment.",Notice,"We are advising the public that we are proposing to recognize Japan as being free of classical swine fever and swine vesicular disease. This proposed recognition is based on a risk evaluation we have prepared in connection with this action, which we...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/20/2018-03369/notice-of-availability-of-an-evaluation-of-the-classical-swine-fever-and-swine-vesicular-disease,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03369.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03369.pdf?1518788782,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03376,2018-02-20,12,Agriculture Department,Food and Nutrition Service,Food Crediting in Child Nutrition Programs: Request for Information; Extension of Comment Period,"The National School Lunch Program, School Breakfast Program, Child and Adult Care Food Program, and Summer Food Service Program (Child Nutrition Programs), which are administered by the United States Department of Agriculture (USDA), Food and Nutrition Service (FNS), play a critical role in ensuring that America's children have access to the nutritious food they need to learn and succeed in the classroom, afterschool, and during the summer. It is FNS' responsibility to establish and support the meal patterns and nutrition standards (collectively referred to as meal patterns) in the Child Nutrition Programs that advance the goals of providing nutritious and satisfying meals to a broad population of children. At the same time, FNS works to simplify the menu planning process for Program operators to promote the efficient use of Program funds and provide a wide variety of food choices to menu planners and children. In order to claim Federal reimbursement, Child Nutrition Program operators must serve meals and snacks that meet the minimum meal pattern requirements of the respective Program. Crediting is the process designed by FNS to specify how individual food items contribute to the Child Nutrition Programs' meal patterns. Several factors impact how food products can credit toward reimbursable meals, such as volume, weight, and overall nutrient profile. The purpose of this Request for Information is to help FNS gather feedback from a wide variety of stakeholders on how FNS' crediting system can best address today's evolving food and nutrition environment, as well as to offer first-rate customer service to those operating and benefitting from the Child Nutrition Programs. FNS welcomes comments from all interested stakeholders. While FNS is interested in your general comments about the crediting process, FNS also invites comments on the crediting of several specific food products. FNS is especially interested in understanding both the possible benefits and any negative impacts associated with potential changes to how certain foods may or may not credit. FNS is extending the comment period to provide additional time for interested parties to review this Request for Information.",Notice,"The National School Lunch Program, School Breakfast Program, Child and Adult Care Food Program, and Summer Food Service Program (Child Nutrition Programs), which are administered by the United States Department of Agriculture (USDA), Food and Nutrition...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/02/20/2018-03376/food-crediting-in-child-nutrition-programs-request-for-information-extension-of-comment-period,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03376.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03376.pdf?1518788789,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-03282,2018-02-20,52,Civil Rights Commission,,Notice of Public Meeting of the Alabama Advisory Committee for a Meeting To Hear Public Testimony Regarding Civil Rights and Voter Accessibility in the State,"Notice is hereby given, pursuant to the provisions of the rules and regulations of the U.S. Commission on Civil Rights (Commission) and the Federal Advisory Committee Act that the Alabama Advisory Committee (Committee) will hold a meeting on Thursday, February 22, 2018, from 9:00 a.m. to 5:00 p.m. CST, for the purpose of hearing public testimony regarding civil rights and voter access in the state.",Notice,"Notice is hereby given, pursuant to the provisions of the rules and regulations of the U.S. Commission on Civil Rights (Commission) and the Federal Advisory Committee Act that the Alabama Advisory Committee (Committee) will hold a meeting on Thursday,...",COMMISSION ON CIVIL RIGHTS,civil-rights-commission,https://www.federalregister.gov/agencies/civil-rights-commission,https://www.federalregister.gov/documents/2018/02/20/2018-03282/notice-of-public-meeting-of-the-alabama-advisory-committee-for-a-meeting-to-hear-public-testimony,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03282.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03282.pdf?1518788726,https://www.federalregister.gov/api/v1/agencies/52.json,
2018-03372,2018-02-20,54,Commerce Department,,Estimates of the Voting Age Population for 2017,"This notice announces the voting age population estimates as of July 1, 2017 for each state and the District of Columbia. We are providing this notice in accordance with the 1976 amendment to the Federal Election Campaign Act.",Notice,"This notice announces the voting age population estimates as of July 1, 2017 for each state and the District of Columbia. We are providing this notice in accordance with the 1976 amendment to the Federal Election Campaign Act.",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03372/estimates-of-the-voting-age-population-for-2017,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03372.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03372.pdf?1518788789,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03397,2018-02-20,54,Commerce Department,Industry and Security Bureau,Materials Processing Equipment Technical Advisory Committee; Notice of Partially Closed Meeting,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03397/materials-processing-equipment-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03397.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03397.pdf?1518788804,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03421,2018-02-20,54,Commerce Department,Industry and Security Bureau,Materials Technical Advisory Committee; Notice of Partially Closed Meeting,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03421/materials-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03421.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03421.pdf?1518788812,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03318,2018-02-20,54,Commerce Department,Industry and Security Bureau,Order Denying Export Privileges,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03318/order-denying-export-privileges,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03318.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03318.pdf?1518788747,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03420,2018-02-20,54,Commerce Department,Industry and Security Bureau,Transportation and Related Equipment Technical Advisory Committee; Notice of Partially Closed Meeting,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03420/transportation-and-related-equipment-technical-advisory-committee-notice-of-partially-closed-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03420.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03420.pdf?1518788812,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03404,2018-02-20,54,Commerce Department,International Trade Administration,"Cast Iron Soil Pipe Fittings From the People's Republic of China: Preliminary Affirmative Determination of Sales at Less Than Fair Value, Preliminary Affirmative Determination of Critical Circumstances, in Part, Postponement of Final Determination and Extension of Provisional Measures","The Department of Commerce (Commerce) preliminarily determines that cast iron soil pipe fittings from the People's Republic of China (China) were sold in the United States at less than fair value (LTFV) during the period of investigation (POI), January 1, 2017, through June 30, 2017.",Notice,"The Department of Commerce (Commerce) preliminarily determines that cast iron soil pipe fittings from the People's Republic of China (China) were sold in the United States at less than fair value (LTFV) during the period of investigation (POI), January...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03404/cast-iron-soil-pipe-fittings-from-the-peoples-republic-of-china-preliminary-affirmative,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03404.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03404.pdf?1518788806,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03304,2018-02-20,54,Commerce Department,International Trade Administration,"Large Diameter Welded Pipe From India, the People's Republic of China, the Republic of Korea, and the Republic of Turkey: Initiation of Countervailing Duty Investigations",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03304/large-diameter-welded-pipe-from-india-the-peoples-republic-of-china-the-republic-of-korea-and-the,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03304.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03304.pdf?1518788737,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03375,2018-02-20,54,Commerce Department,International Trade Administration,Certain Circular Welded Non-Alloy Steel Pipe From Mexico: Notice of Court Decision Not in Harmony With Final Scope Ruling and Notice of Amended Final Scope Ruling Pursuant to Court Decision,"The Department of Commerce (Commerce) is notifying the public that the Court of International Trade's (CIT or the Court) final judgment in this case is not in harmony with Commerce's final scope ruling and is, therefore, finding that certain black, circular tubing produced to ASTM A-513 specifications by Maquilacero S.A. de C.V. (Maquilacero) is not within the scope of the antidumping duty order on circular welded non-alloy steel pipe from Mexico.",Notice,"The Department of Commerce (Commerce) is notifying the public that the Court of International Trade's (CIT or the Court) final judgment in this case is not in harmony with Commerce's final scope ruling and is, therefore, finding that certain black,...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03375/certain-circular-welded-non-alloy-steel-pipe-from-mexico-notice-of-court-decision-not-in-harmony,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03375.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03375.pdf?1518788789,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03305,2018-02-20,54,Commerce Department,International Trade Administration,"Large Diameter Welded Pipe From Canada, Greece, India, the People's Republic of China, the Republic of Korea, and the Republic of Turkey: Initiation of Less-Than-Fair-Value Investigations",,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03305/large-diameter-welded-pipe-from-canada-greece-india-the-peoples-republic-of-china-the-republic-of,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03305.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03305.pdf?1518788737,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03364,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03364/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03364.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03364.pdf?1518788781,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03414,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,"Fisheries of the South Atlantic; Southeast Data, Assessment, and Review (SEDAR); Public Meeting",The SEDAR 55 assessment of the South Atlantic stock of Vermilion Snapper will consist of a series webinars. See SUPPLEMENTARY INFORMATION.,Notice,The SEDAR 55 assessment of the South Atlantic stock of Vermilion Snapper will consist of a series webinars. See SUPPLEMENTARY INFORMATION.,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03414/fisheries-of-the-south-atlantic-southeast-data-assessment-and-review-sedar-public-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03414.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03414.pdf?1518788809,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03413,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Western Pacific Fishery Management Council; Public Meetings,"The Western Pacific Fishery Management Council (Council) will hold its Social Science Planning Committee (SSPC) meeting, 128th Scientific and Statistical Committee (SSC) meeting, 172nd Council meeting and its associated meetings to take actions on fishery management issues in the Western Pacific Region. A portion of the Council's Executive, Budget and Legislative Standing Committee meeting will be closed to the public.",Notice,"The Western Pacific Fishery Management Council (Council) will hold its Social Science Planning Committee (SSPC) meeting, 128th Scientific and Statistical Committee (SSC) meeting, 172nd Council meeting and its associated meetings to take actions on...",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03413/western-pacific-fishery-management-council-public-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03413.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03413.pdf?1518788809,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03366,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03366/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03366.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03366.pdf?1518788782,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03392,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Marine Mammals; File No. 21158-01,"Notice is hereby given that a major amendment to Permit No. 21158 has been issued to Robert Garrott, Ph.D., Montana State University, 310 Lewis Hall, Bozeman, MT 59717.",Notice,"Notice is hereby given that a major amendment to Permit No. 21158 has been issued to Robert Garrott, Ph.D., Montana State University, 310 Lewis Hall, Bozeman, MT 59717.",DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03392/marine-mammals-file-no-21158-01,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03392.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03392.pdf?1518788801,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03365,2018-02-20,54,Commerce Department,National Oceanic and Atmospheric Administration,Submission for OMB Review; Comment Request,,Notice,,DEPARTMENT OF COMMERCE,commerce-department,https://www.federalregister.gov/agencies/commerce-department,https://www.federalregister.gov/documents/2018/02/20/2018-03365/submission-for-omb-review-comment-request,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03365.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03365.pdf?1518788782,https://www.federalregister.gov/api/v1/agencies/54.json,
2018-03358,2018-02-20,573,Consumer Financial Protection Bureau,,Request for Information Regarding the Bureau's Supervision Program,"The Bureau of Consumer Financial Protection (Bureau) is seeking comments and information from interested parties to assist the Bureau in assessing the overall efficiency and effectiveness of its Supervision Program, and, consistent with the law, considering whether any changes to the program would be appropriate.",Notice,"The Bureau of Consumer Financial Protection (Bureau) is seeking comments and information from interested parties to assist the Bureau in assessing the overall efficiency and effectiveness of its Supervision Program, and, consistent with the law,...",BUREAU OF CONSUMER FINANCIAL PROTECTION,consumer-financial-protection-bureau,https://www.federalregister.gov/agencies/consumer-financial-protection-bureau,https://www.federalregister.gov/documents/2018/02/20/2018-03358/request-for-information-regarding-the-bureaus-supervision-program,https://www.gpo.gov/fdsys/pkg/FR-2018-02-20/pdf/2018-03358.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-03358.pdf?1518788779,https://www.federalregister.gov/api/v1/agencies/573.json,
