document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-05608,2018-03-20,227,Homeland Security Department,Coast Guard,Certificate of Alternative Compliance for the NOAA Research Vessel FERDINAND R. HASSLE,"The Coast Guard announces that the U.S. Coast Guard First District Prevention Department has issued a certificate of alternative compliance from the International Regulations for Preventing Collisions at Sea, 1972 (72 COLREGS), for the NOAA Research Vessel FERDINAND R. HASSLER, ON 9478559. We are issuing this notice because its publication is required by statute. Due to the construction and placement of the vessel's side lights, NOAA Research Vessel FERDINAND R. HASSLER cannot fully comply with the light, shape, or sound signal provisions of the 72 COLREGS without interfering with the vessel's design and construction. This notification of issuance of a certificate of alternative compliance promotes the Coast Guard's marine safety mission.",Notice,"The Coast Guard announces that the U.S. Coast Guard First District Prevention Department has issued a certificate of alternative compliance from the International Regulations for Preventing Collisions at Sea, 1972 (72 COLREGS), for the NOAA Research...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/03/20/2018-05608/certificate-of-alternative-compliance-for-the-noaa-research-vessel-ferdinand-r-hassle,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05608.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05608.pdf?1521463524,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-05596,2018-03-20,228,Housing and Urban Development Department,,Manufactured Housing Consensus Committee (MHCC): Notice Inviting Nominations of Individuals To Serve on the Committee,"The Department of Housing and Urban Development invites the public to nominate individuals for appointment, with the approval of the Secretary, to the Manufactured Housing Consensus Committee (MHCC), a federal advisory committee established by the National Manufactured Housing Construction and Safety Standards Act of 1974, as amended by the Manufactured Housing Improvement Act of 2000. The Department will only make appointments from nominations submitted in response to this Notice. Individuals that may have applied in response to prior requests for nominations and who are still interested in being appointed must re-apply pursuant to this notice.",Notice,"The Department of Housing and Urban Development invites the public to nominate individuals for appointment, with the approval of the Secretary, to the Manufactured Housing Consensus Committee (MHCC), a federal advisory committee established by the...",DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,housing-and-urban-development-department,https://www.federalregister.gov/agencies/housing-and-urban-development-department,https://www.federalregister.gov/documents/2018/03/20/2018-05596/manufactured-housing-consensus-committee-mhcc-notice-inviting-nominations-of-individuals-to-serve-on,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05596.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05596.pdf?1521463522,https://www.federalregister.gov/api/v1/agencies/228.json,
2018-05590,2018-03-20,253,Interior Department,Fish and Wildlife Service,"Endangered and Threatened Wildlife and Plants; Arizona Electric Power Cooperative; Survival Enhancement Permit Application; Sonoran Desert Tortoise Candidate Conservation Agreement With Assurances, Arizona","We, the U.S. Fish and Wildlife Service (FWS), announce receiving Arizona Electric Power Cooperative's (AEPCO; applicant) survival enhancement permit application, under the Endangered Species Act of 1973, as amended (Act). The requested permit would authorize Sonoran desert tortoise incidental take resulting from conservation activities and ongoing lawful activities, should the species be listed as endangered or threatened in the future. The permit application includes a proposed candidate conservation agreement with assurances (CCAA) between AEPCO and the FWS for a 25-year period. In accordance with National Environmental Policy Act (NEPA) requirements, we have determined that the proposed permit action qualifies under a categorical exclusion. We are accepting comments on the permit application, proposed CCAA, and draft NEPA screening form supporting using a categorical exclusion.",Notice,"We, the U.S. Fish and Wildlife Service (FWS), announce receiving Arizona Electric Power Cooperative's (AEPCO; applicant) survival enhancement permit application, under the Endangered Species Act of 1973, as amended (Act). The requested permit would...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/03/20/2018-05590/endangered-and-threatened-wildlife-and-plants-arizona-electric-power-cooperative-survival,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05590.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05590.pdf?1521463521,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-05589,2018-03-20,253,Interior Department,Fish and Wildlife Service,Incidental Take Permit Application Received To Participate in the American Burying-Beetle Amended Oil and Gas Industry Conservation Plan in Oklahoma,"Under the Endangered Species Act (ESA), as amended, we, the U.S. Fish and Wildlife Service, invite the public to comment on a federally listed American burying-beetle incidental take permit (ITP) application. The applicant anticipates American burying-beetle take as a result of impacts to habitat the species uses for breeding, feeding, and sheltering in Oklahoma. The take would be incidental to the applicant's activities associated with oil and gas well field and pipeline infrastructure (gathering, transmission, and distribution), including geophysical exploration (seismic), construction, maintenance, operation, repair, decommissioning, and reclamation. If approved, the permit would be issued under the approved American Burying Beetle Amended Oil and Gas Industry Conservation Plan (ICP) Endangered Species Act Section 10(a)(1)(B) Permit Issuance in Oklahoma.",Notice,"Under the Endangered Species Act (ESA), as amended, we, the U.S. Fish and Wildlife Service, invite the public to comment on a federally listed American burying-beetle incidental take permit (ITP) application. The applicant anticipates American...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/03/20/2018-05589/incidental-take-permit-application-received-to-participate-in-the-american-burying-beetle-amended,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05589.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05589.pdf?1521463521,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-05575,2018-03-20,253,Interior Department,National Park Service,Minor Boundary Revision at Congaree National Park,"The boundary of Congaree National Park is modified to include 100.77 acres of land immediately adjacent to the boundary of the national park. The United States will purchase, from a willing seller, a parcel containing 100.77 acres of land. The tract encompasses the north half of Bates Old River and northern uplands east of Highway 601.",Notice,"The boundary of Congaree National Park is modified to include 100.77 acres of land immediately adjacent to the boundary of the national park. The United States will purchase, from a willing seller, a parcel containing 100.77 acres of land. The tract...",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/03/20/2018-05575/minor-boundary-revision-at-congaree-national-park,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05575.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05575.pdf?1521463519,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-05582,2018-03-20,268,Justice Department,,Agency Information Collection Activities; Proposed eCollection eComments Requested,"The Department of Justice, Office of the Chief Information Officer, is submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995.",Notice,"The Department of Justice, Office of the Chief Information Officer, is submitting the following information collection request to the Office of Management and Budget (OMB) for review and approval in accordance with the Paperwork Reduction Act of 1995.",DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/03/20/2018-05582/agency-information-collection-activities-proposed-ecollection-ecomments-requested,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05582.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05582.pdf?1521463521,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-05557,2018-03-20,271,Labor Department,,Agency Information Collection Activities; Submission for OMB Review; Comment Request; Forging Machines,"The Department of Labor (DOL) is submitting the Occupational Safety and Health Administration (OSHA) sponsored information collection request (ICR) titled, ``Forging Machines,'' to the Office of Management and Budget (OMB) for review and approval for continued use, without change, in accordance with the Paperwork Reduction Act of 1995 (PRA). Public comments on the ICR are invited.",Notice,"The Department of Labor (DOL) is submitting the Occupational Safety and Health Administration (OSHA) sponsored information collection request (ICR) titled, ``Forging Machines,'' to the Office of Management and Budget (OMB) for review and approval for...",DEPARTMENT OF LABOR,labor-department,https://www.federalregister.gov/agencies/labor-department,https://www.federalregister.gov/documents/2018/03/20/2018-05557/agency-information-collection-activities-submission-for-omb-review-comment-request-forging-machines,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05557.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05557.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/271.json,
2018-05696,2018-03-20,374,National Transportation Safety Board,,Sunshine Act Meeting,,Notice,,NATIONAL TRANSPORTATION SAFETY BOARD,national-transportation-safety-board,https://www.federalregister.gov/agencies/national-transportation-safety-board,https://www.federalregister.gov/documents/2018/03/20/2018-05696/sunshine-act-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05696.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05696.pdf?1521213319,https://www.federalregister.gov/api/v1/agencies/374.json,
2018-05768,2018-03-20,383,Nuclear Regulatory Commission,,Sunshine Act Meeting Notice,,Notice,,NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05768/sunshine-act-meeting-notice,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05768.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05768.pdf?1521231320,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-05568,2018-03-20,383,Nuclear Regulatory Commission,,"Southern Nuclear Operating Company, Inc.; Vogtle Electric Generating Plant, Units 3 and 4","The U.S. Nuclear Regulatory Commission (NRC) has granted the request of Southern Nuclear Operating Company to withdraw its application dated July 29, 2016, for proposed amendments to Combined License (COL) Nos. NPF-91 and NPF-92 for the Vogtle Electric Generating Plant (VEGP), Units 3 and 4, respectively. The COLs were issued to Southern Nuclear Operating Company, Inc.; Georgia Power Company; Oglethorpe Power Corporation; MEAG Power SPVM, LLC; MEAG Power SPVJ, LLC; MEAG Power SPVP, LLC; and the City of Dalton, Georgia (the licensee), for construction and operation of the VEGP, Units 3 and 4, located in Burke County, Georgia. The amendments would have added an Interim Amendment Request (IAR) Process to License Condition 2.D.(1) of the VEGP, Units 3 and 4, COLs for changes during construction when emergent conditions are present.",Notice,"The U.S. Nuclear Regulatory Commission (NRC) has granted the request of Southern Nuclear Operating Company to withdraw its application dated July 29, 2016, for proposed amendments to Combined License (COL) Nos. NPF-91 and NPF-92 for the Vogtle Electric...",NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05568/southern-nuclear-operating-company-inc-vogtle-electric-generating-plant-units-3-and-4,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05568.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05568.pdf?1521463518,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-05611,2018-03-20,406,Personnel Management Office,,January 2018 Pay Schedules,"The President has signed an Executive order to implement the January 2018 pay adjustments for certain Federal civilian employees. The Executive order authorizes a 1.4 percent across-the-board increase for statutory pay systems and locality pay increases costing approximately 0.5 percent of basic payroll, reflecting an overall average pay increase of 1.9 percent. This notice serves as documentation for the public record.",Notice,The President has signed an Executive order to implement the January 2018 pay adjustments for certain Federal civilian employees. The Executive order authorizes a 1.4 percent across-the-board increase for statutory pay systems and locality pay...,OFFICE OF PERSONNEL MANAGEMENT,personnel-management-office,https://www.federalregister.gov/agencies/personnel-management-office,https://www.federalregister.gov/documents/2018/03/20/2018-05611/january-2018-pay-schedules,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05611.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05611.pdf?1521463525,https://www.federalregister.gov/api/v1/agencies/406.json,
2018-05610,2018-03-20,406,Personnel Management Office,,"Submission for Review: Application for Deferred Retirement (for Persons Separated on or After October 1, 1956), OPM 1496A","Retirement Operations, Retirement Services, Office of Personnel Management (OPM) offers the general public and other Federal agencies the opportunity to comment on the revision of a currently approved information collection, Application for Deferred Retirement (for persons separated on or after October 1, 1956), OPM 1496A.",Notice,"Retirement Operations, Retirement Services, Office of Personnel Management (OPM) offers the general public and other Federal agencies the opportunity to comment on the revision of a currently approved information collection, Application for Deferred...",OFFICE OF PERSONNEL MANAGEMENT,personnel-management-office,https://www.federalregister.gov/agencies/personnel-management-office,https://www.federalregister.gov/documents/2018/03/20/2018-05610/submission-for-review-application-for-deferred-retirement-for-persons-separated-on-or-after-october,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05610.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05610.pdf?1521463525,https://www.federalregister.gov/api/v1/agencies/406.json,
2018-05552,2018-03-20,466,Securities and Exchange Commission,,"Destra Exchange-Traded Fund Trust, et al.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05552/destra-exchange-traded-fund-trust-et-al,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05552.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05552.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05563,2018-03-20,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe BZX Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Amend the Market Data Section of the Fee Schedule Applicable to its Equity Options Platform",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05563/self-regulatory-organizations-cboe-bzx-exchange-inc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05563.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05563.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05560,2018-03-20,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Chicago Stock Exchange, Inc.; Notice of Filing of Proposed Rule Change To Adopt the Route QCT Cross Routing Option",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05560/self-regulatory-organizations-chicago-stock-exchange-inc-notice-of-filing-of-proposed-rule-change-to,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05560.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05560.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05562,2018-03-20,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; CboeBZX Exchange, Inc.; Order Granting Approval of a Proposed Rule Change To List and Trade the Common Shares of Beneficial Interest of the PowerShares Income Builder Portfolio, a Series of PowerShares Exchange-Traded Fund Trust II",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05562/self-regulatory-organizations-cboebzx-exchange-inc-order-granting-approval-of-a-proposed-rule-change,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05562.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05562.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05551,2018-03-20,466,Securities and Exchange Commission,,"Triloma EIG Energy Income Fund, et al.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05551/triloma-eig-energy-income-fund-et-al,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05551.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05551.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05569,2018-03-20,466,Securities and Exchange Commission,,"Destra Exchange-Traded Fund Trust, et al.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05569/destra-exchange-traded-fund-trust-et-al,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05569.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05569.pdf?1521463519,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05561,2018-03-20,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; The Nasdaq Stock Market LLC; Notice of Designation of a Longer Period for Commission Action on Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change, as Modified by Amendment No. 1, To Allow Participants To Designate When an Order With a RTFY or SCAN Routing Order Attribute Will be Activated During Pre-Market Hours",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05561/self-regulatory-organizations-the-nasdaq-stock-market-llc-notice-of-designation-of-a-longer-period,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05561.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05561.pdf?1521463517,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05565,2018-03-20,466,Securities and Exchange Commission,,Self-Regulatory Organizations; Fixed Income Clearing Corporation; Order Instituting Proceedings To Determine Whether To Approve or Disapprove a Proposed Rule Change to the Required Fund Deposit Calculation in the Government Securities Division Rulebook,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05565/self-regulatory-organizations-fixed-income-clearing-corporation-order-instituting-proceedings-to,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05565.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05565.pdf?1521463518,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05564,2018-03-20,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Cboe Exchange, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change to Rule 6.56, Compression Forums",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05564/self-regulatory-organizations-cboe-exchange-inc-notice-of-filing-and-immediate-effectiveness-of-a,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05564.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05564.pdf?1521463518,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05658,2018-03-20,466,Securities and Exchange Commission,,Sunshine Act Meetings,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/03/20/2018-05658/sunshine-act-meetings,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05658.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05658.pdf?1521213319,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-05593,2018-03-20,492,Transportation Department,National Highway Traffic Safety Administration,"Reports, Forms, and Record Keeping Requirements Agency Information Collection Activity Under OMB Review","In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Request (ICR) abstracted below will be submitted to the Office of Management and Budget (OMB) for review. The ICR describes the nature of the information collection and its expected burden. A Federal Register Notice with a 60-day comment period soliciting public comments on the following information collection was published on July 17, 2017 (Federal Register/Vol. 82, No. 135/pp. 32757-32758).",Notice,"In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Request (ICR) abstracted below will be submitted to the Office of Management and Budget (OMB) for review. The ICR describes the nature of the...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/20/2018-05593/reports-forms-and-record-keeping-requirements-agency-information-collection-activity-under-omb,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05593.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05593.pdf?1521463521,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05591,2018-03-20,492,Transportation Department,National Highway Traffic Safety Administration,Notice and Request for Comments,"In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Request (ICR) abstracted below is being forwarded to the Office of Management and Budget (OMB) for review and comments. A Federal Register Notice with a 60-day comment period soliciting comments on the following information collection was published on December 28, 2017. Comments received from the Alliance of Automobile Manufacturers, Inc.",Notice,"In compliance with the Paperwork Reduction Act of 1995, this notice announces that the Information Collection Request (ICR) abstracted below is being forwarded to the Office of Management and Budget (OMB) for review and comments. A Federal Register...",DEPARTMENT OF TRANSPORTATION,transportation-department,https://www.federalregister.gov/agencies/transportation-department,https://www.federalregister.gov/documents/2018/03/20/2018-05591/notice-and-request-for-comments,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05591.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05591.pdf?1521463521,https://www.federalregister.gov/api/v1/agencies/492.json,
2018-05600,2018-03-20,497,Treasury Department,Foreign Assets Control Office,Notice of OFAC Sanctions Actions,"The Department of the Treasury's Office of Foreign Assets Control (OFAC) is publishing the names of one or more persons that have been placed on OFAC's Specially Designated Nationals and Blocked Persons List based on OFAC's determination that one or more applicable legal criteria were satisfied. All property and interests in property subject to U.S. jurisdiction of these persons are blocked, and U.S. persons are generally prohibited from engaging in transactions with them.",Notice,The Department of the Treasury's Office of Foreign Assets Control (OFAC) is publishing the names of one or more persons that have been placed on OFAC's Specially Designated Nationals and Blocked Persons List based on OFAC's determination that one or...,DEPARTMENT OF THE TREASURY,treasury-department,https://www.federalregister.gov/agencies/treasury-department,https://www.federalregister.gov/documents/2018/03/20/2018-05600/notice-of-ofac-sanctions-actions,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05600.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05600.pdf?1521463522,https://www.federalregister.gov/api/v1/agencies/497.json,
2018-05599,2018-03-20,497,Treasury Department,Foreign Assets Control Office,Notice of OFAC Sanctions Actions,"The Department of the Treasury's Office of Foreign Assets Control (OFAC) is publishing the names of one or more persons that have been placed on OFAC's Specially Designated Nationals and Blocked Persons List based on OFAC's determination that one or more applicable legal criteria were satisfied. All property and interests in property subject to U.S. jurisdiction of these persons are blocked, and U.S. persons are generally prohibited from engaging in transactions with them.",Notice,The Department of the Treasury's Office of Foreign Assets Control (OFAC) is publishing the names of one or more persons that have been placed on OFAC's Specially Designated Nationals and Blocked Persons List based on OFAC's determination that one or...,DEPARTMENT OF THE TREASURY,treasury-department,https://www.federalregister.gov/agencies/treasury-department,https://www.federalregister.gov/documents/2018/03/20/2018-05599/notice-of-ofac-sanctions-actions,https://www.gpo.gov/fdsys/pkg/FR-2018-03-20/pdf/2018-05599.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05599.pdf?1521463522,https://www.federalregister.gov/api/v1/agencies/497.json,
2018-05424,2018-03-19,12,Agriculture Department,Animal and Plant Health Inspection Service,Restructuring of Regulations on the Importation of Plants for Planting,"We are restructuring the regulations governing the importation of plants for planting. In the new structure, restrictions on the importation of specific types of plants for planting will no longer be found in the regulations, but instead will be found in the Plants for Planting Manual. We will make changes to the restrictions in the manual after taking public comment through notices published in the Federal Register. As part of this restructuring, we are grouping together restrictions in the plants for planting regulations that apply to the importation of most or all plants for planting, and we are adding general requirements for the development of integrated pest risk management measures that we may use to mitigate the risk associated with the importation of a specific type of plants for planting. We are also amending our foreign quarantine regulations to remove various provisions regarding the importation of specific types of plants for planting that are not currently subject to the general plants for planting regulations; these provisions will also be found in the Plants for Planting Manual. This action does not make any major changes to the restrictions that currently apply to the importation of plants for planting. These changes will make restrictions on the importation of specific types of plants for planting easier for readers to find and less cumbersome for us to change.",Rule,"We are restructuring the regulations governing the importation of plants for planting. In the new structure, restrictions on the importation of specific types of plants for planting will no longer be found in the regulations, but instead will be found...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/03/19/2018-05424/restructuring-of-regulations-on-the-importation-of-plants-for-planting,https://www.gpo.gov/fdsys/pkg/FR-2018-03-19/pdf/2018-05424.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05424.pdf?1521204319,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-05466,2018-03-19,12,Agriculture Department,Farm Service Agency,Revision of Delegation of Authority for the State Executive Director (SED) for the Farm Loan Programs,"This document amends the delegations of authority from the Farm Service Agency (FSA) Deputy Administrator of Farm Loan Programs (FLP). The change will specify that the Deputy Administrator redelegates certain authority to the State Executive Directors (SED). The change will also specify that SEDs may redelegate the authority to a Farm Loan Chief, Farm Loan Specialist, District Director, Farm Loan Manager, Senior Farm Loan Officer, Farm Loan Officer, Loan Analyst, Loan Resolution Specialist, or Program Technician to perform loan activities. This will ensure that certain loan documents can be signed off locally instead of requiring the FLP Deputy Administrator to have to sign off on certain loan documents.",Rule,This document amends the delegations of authority from the Farm Service Agency (FSA) Deputy Administrator of Farm Loan Programs (FLP). The change will specify that the Deputy Administrator redelegates certain authority to the State Executive Directors...,DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/03/19/2018-05466/revision-of-delegation-of-authority-for-the-state-executive-director-sed-for-the-farm-loan-programs,https://www.gpo.gov/fdsys/pkg/FR-2018-03-19/pdf/2018-05466.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05466.pdf?1521204325,https://www.federalregister.gov/api/v1/agencies/12.json,
2018-05541,2018-03-19,12,Agriculture Department,National Institute of Food and Agriculture,Hispanic-Serving Agricultural Colleges and Universities (HSACU) Certification Process,"This amendment to NIFA regulations updates the list of institutions that are granted Hispanic-Serving Agricultural Colleges and Universities (HSACU) certification by the Secretary and are eligible for HSACU programs for the period starting October 1, 2017, and ending September 30, 2018.",Rule,"This amendment to NIFA regulations updates the list of institutions that are granted Hispanic-Serving Agricultural Colleges and Universities (HSACU) certification by the Secretary and are eligible for HSACU programs for the period starting October 1,...",DEPARTMENT OF AGRICULTURE,agriculture-department,https://www.federalregister.gov/agencies/agriculture-department,https://www.federalregister.gov/documents/2018/03/19/2018-05541/hispanic-serving-agricultural-colleges-and-universities-hsacu-certification-process,https://www.gpo.gov/fdsys/pkg/FR-2018-03-19/pdf/2018-05541.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-05541.pdf?1521204335,https://www.federalregister.gov/api/v1/agencies/12.json,
