document_number,publication_date,agency_id,agency,subagency,title,abstract,type,excerpts,raw_name,slug,url,html_url,pdf_url,public_inspection_pdf_url,json_url,parent_id
2018-09697,2018-05-08,227,Homeland Security Department,Federal Emergency Management Agency,Changes in Flood Hazard Determinations,"This notice lists communities where the addition or modification of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or the regulatory floodway (hereinafter referred to as flood hazard determinations), as shown on the Flood Insurance Rate Maps (FIRMs), and where applicable, in the supporting Flood Insurance Study (FIS) reports, prepared by the Federal Emergency Management Agency (FEMA) for each community, is appropriate because of new scientific or technical data. The FIRM, and where applicable, portions of the FIS report, have been revised to reflect these flood hazard determinations through issuance of a Letter of Map Revision (LOMR), in accordance with the Code of Federal Regulations. The LOMR will be used by insurance agents and others to calculate appropriate flood insurance premium rates for new buildings and the contents of those buildings. For rating purposes, the currently effective community number is shown in the table below and must be used for all new policies and renewals.",Notice,"This notice lists communities where the addition or modification of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or the regulatory floodway (hereinafter referred to as flood hazard...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09697/changes-in-flood-hazard-determinations,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09697.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09697.pdf?1525697124,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09784,2018-05-08,227,Homeland Security Department,Federal Emergency Management Agency,Proposed Flood Hazard Determinations,"Comments are requested on proposed flood hazard determinations, which may include additions or modifications of any Base Flood Elevation (BFE), base flood depth, Special Flood Hazard Area (SFHA) boundary or zone designation, or regulatory floodway on the Flood Insurance Rate Maps (FIRMs), and where applicable, in the supporting Flood Insurance Study (FIS) reports for the communities listed in the table below. The purpose of this notice is to seek general information and comment regarding the preliminary FIRM, and where applicable, the FIS report that the Federal Emergency Management Agency (FEMA) has provided to the affected communities. The FIRM and FIS report are the basis of the floodplain management measures that the community is required either to adopt or to show evidence of having in effect in order to qualify or remain qualified for participation in the National Flood Insurance Program (NFIP). In addition, the FIRM and FIS report, once effective, will be used by insurance agents and others to calculate appropriate flood insurance premium rates for new buildings and the contents of those buildings.",Notice,"Comments are requested on proposed flood hazard determinations, which may include additions or modifications of any Base Flood Elevation (BFE), base flood depth, Special Flood Hazard Area (SFHA) boundary or zone designation, or regulatory floodway on...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09784/proposed-flood-hazard-determinations,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09784.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09784.pdf?1525697136,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09689,2018-05-08,227,Homeland Security Department,Federal Emergency Management Agency,Changes in Flood Hazard Determinations,"This notice lists communities where the addition or modification of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or the regulatory floodway (hereinafter referred to as flood hazard determinations), as shown on the Flood Insurance Rate Maps (FIRMs), and where applicable, in the supporting Flood Insurance Study (FIS) reports, prepared by the Federal Emergency Management Agency (FEMA) for each community, is appropriate because of new scientific or technical data. The FIRM, and where applicable, portions of the FIS report, have been revised to reflect these flood hazard determinations through issuance of a Letter of Map Revision (LOMR), in accordance with applicable Federal Regulations. The LOMR will be used by insurance agents and others to calculate appropriate flood insurance premium rates for new buildings and the contents of those buildings. For rating purposes, the currently effective community number is shown in the table below and must be used for all new policies and renewals.",Notice,"This notice lists communities where the addition or modification of Base Flood Elevations (BFEs), base flood depths, Special Flood Hazard Area (SFHA) boundaries or zone designations, or the regulatory floodway (hereinafter referred to as flood hazard...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09689/changes-in-flood-hazard-determinations,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09689.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09689.pdf?1525697120,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09787,2018-05-08,227,Homeland Security Department,Federal Emergency Management Agency,Proposed Flood Hazard Determinations,"On April 5, 2018, FEMA published in the Federal Register a proposed flood hazard determination notice that contained an erroneous table. This notice provides corrections to that table, to be used in lieu of the information published at 83 FR 14651-14652. The table provided here represents the proposed flood hazard determinations and communities affected for York County, Nebraska and Incorporated Areas.",Notice,"On April 5, 2018, FEMA published in the Federal Register a proposed flood hazard determination notice that contained an erroneous table. This notice provides corrections to that table, to be used in lieu of the information published at 83 FR...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09787/proposed-flood-hazard-determinations,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09787.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09787.pdf?1525697137,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09781,2018-05-08,227,Homeland Security Department,Federal Emergency Management Agency,Resighini Rancheria; Amendment No. 2 to Notice of a Major Disaster Declaration,"This notice amends the notice of a major disaster for the Resighini Rancheria (FEMA-4312-DR), dated May 2, 2017, and related determinations.",Notice,"This notice amends the notice of a major disaster for the Resighini Rancheria (FEMA-4312-DR), dated May 2, 2017, and related determinations.",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09781/resighini-rancheria-amendment-no-2-to-notice-of-a-major-disaster-declaration,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09781.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09781.pdf?1525697135,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09902,2018-05-08,227,Homeland Security Department,,Privacy Act of 1974; System of Records,"In accordance with the Privacy Act of 1974, the Department of Homeland Security (DHS) proposes to modify, rename, and reissue a current DHS U.S. Immigration and Customs Enforcement (ICE) system of records titled, ``Department of Homeland Security (DHS)/U.S. Immigration and Customs Enforcement (ICE)-007 Alien Criminal Response Information Management (ACRIMe).'' This system of records allows the Department to receive and respond to criminal history and immigration status inquiries made by federal, state, and local law enforcement agencies, and other federal agencies, including the Office of Personnel Management (OPM) and the Department of Health and Human Services (HHS). This system of records notice (SORN) covers records the Department collects and maintains on individuals who are: Arrested; screened as part of a background check to determine suitability for employment, access, or other purposes; screened to verify or ascertain citizenship or immigration status, immigration history, and criminal history to inform an HHS determination regarding sponsorship of an unaccompanied alien child; or otherwise encountered by federal, state, and local law enforcement agencies. DHS may also use information maintained in this system of records for other purposes consistent with its statutory authorities. As a result of a biennial review of this system, the Department is updating this SORN to: Change the system of records name to Criminal History and Immigration Verification (CHIVe); add one new category of individuals to include individuals seeking approval from HHS to sponsor an unaccompanied alien child and/or other adult members of the potential sponsor's household; add one new category of records to include biometrics for potential sponsors of an unaccompanied alien child and/or other adult members of the potential sponsor's household; expand a category of records to include screening to verify or ascertain citizenship or immigration status, immigration history, and criminal history for sponsorship of unaccompanied alien children; add a new purpose of the system: To screen individuals to verify or ascertain citizenship or immigration status, immigration history, and criminal history to inform determinations regarding sponsorship of unaccompanied alien children who are in the care and custody of HHS; add a new routine use to describe how the DHS may share information from this system of records with HHS; modify routine use (E) and add routine use (F) to conform to Office of Management and Budget (OMB) Memorandum M- 17-12 ``Preparing for and Responding to a Breach of Personally Identifiable Information'' (Jan. 3, 2017); revise the records retention periods so that they align with the records schedule approved by the National Archives and Records Administration (NARA); and clarify that DHS may use information maintained in this system of records for other purposes consistent with its statutory authorities. Because this system will no longer cover information related to public tips, ICE is also updating the SORN to: Remove two categories of individuals; remove two categories of records; remove one routine use that allows DHS to disclose reports of suspicious activity, tips, potential violations of law, and other relevant information to external law enforcement agencies; and remove four purposes for the collection of information. Additionally, this notice includes non-substantive changes to simplify the formatting and text of the previously published notice. This modified system of records will be included in DHS's inventory of record systems. ICE will issue a new Privacy Act rulemaking, elsewhere in the Federal Register.",Notice,"In accordance with the Privacy Act of 1974, the Department of Homeland Security (DHS) proposes to modify, rename, and reissue a current DHS U.S. Immigration and Customs Enforcement (ICE) system of records titled, ``Department of Homeland Security...",DEPARTMENT OF HOMELAND SECURITY,homeland-security-department,https://www.federalregister.gov/agencies/homeland-security-department,https://www.federalregister.gov/documents/2018/05/08/2018-09902/privacy-act-of-1974-system-of-records,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09902.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09902.pdf?1525697139,https://www.federalregister.gov/api/v1/agencies/227.json,
2018-09778,2018-05-08,228,Housing and Urban Development Department,,60 Day Notice of Proposed Information Collection; Production of Material or Provision of Testimony by HUD in Response to Demands in Legal Proceedings Among Private Litigants,"HUD is seeking approval from the Office of Management and Budget (OMB) for the information collection described below. In accordance with the Paperwork Reduction Act, HUD is requesting comment from all interested parties on the proposed collection of information. The purpose of this notice is to allow for 60 days of public comment.",Notice,"HUD is seeking approval from the Office of Management and Budget (OMB) for the information collection described below. In accordance with the Paperwork Reduction Act, HUD is requesting comment from all interested parties on the proposed collection of...",DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,housing-and-urban-development-department,https://www.federalregister.gov/agencies/housing-and-urban-development-department,https://www.federalregister.gov/documents/2018/05/08/2018-09778/60-day-notice-of-proposed-information-collection-production-of-material-or-provision-of-testimony-by,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09778.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09778.pdf?1525697134,https://www.federalregister.gov/api/v1/agencies/228.json,
2018-09776,2018-05-08,228,Housing and Urban Development Department,,30-Day Notice of Proposed Information Collection: Self-Help Homeownership Opportunity Program (SHOP),"HUD is seeking approval from the Office of Management and Budget (OMB) for the information collection described below. In accordance with the Paperwork Reduction Act, HUD is requesting comment from all interested parties on the proposed collection of information. The purpose of this notice is to allow for 30 days of public comment.",Notice,"HUD is seeking approval from the Office of Management and Budget (OMB) for the information collection described below. In accordance with the Paperwork Reduction Act, HUD is requesting comment from all interested parties on the proposed collection of...",DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,housing-and-urban-development-department,https://www.federalregister.gov/agencies/housing-and-urban-development-department,https://www.federalregister.gov/documents/2018/05/08/2018-09776/30-day-notice-of-proposed-information-collection-self-help-homeownership-opportunity-program-shop,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09776.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09776.pdf?1525697134,https://www.federalregister.gov/api/v1/agencies/228.json,
2018-09800,2018-05-08,253,Interior Department,Indian Affairs Bureau,Indian Gaming; Tribal-State Class III Gaming Compact Taking Effect in the State of Arizona,The notice announces that the Tribal-State Class III Gaming Compact entered into between the Hopi Tribe of Arizona and State of Arizona is taking effect.,Notice,The notice announces that the Tribal-State Class III Gaming Compact entered into between the Hopi Tribe of Arizona and State of Arizona is taking effect.,DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/05/08/2018-09800/indian-gaming-tribal-state-class-iii-gaming-compact-taking-effect-in-the-state-of-arizona,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09800.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09800.pdf?1525697137,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-09745,2018-05-08,253,Interior Department,,Agency Information Collection Activities; Donor Certification Form,"In accordance with the Paperwork Reduction Act of 1995, we, the Office of Financial Management are proposing to renew an information collection.",Notice,"In accordance with the Paperwork Reduction Act of 1995, we, the Office of Financial Management are proposing to renew an information collection.",DEPARTMENT OF THE INTERIOR,interior-department,https://www.federalregister.gov/agencies/interior-department,https://www.federalregister.gov/documents/2018/05/08/2018-09745/agency-information-collection-activities-donor-certification-form,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09745.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09745.pdf?1525697129,https://www.federalregister.gov/api/v1/agencies/253.json,
2018-09738,2018-05-08,268,Justice Department,Drug Enforcement Administration,"William R. Montiel, M.D.; Decision and Order",,Notice,,DEPARTMENT OF JUSTICE,justice-department,https://www.federalregister.gov/agencies/justice-department,https://www.federalregister.gov/documents/2018/05/08/2018-09738/william-r-montiel-md-decision-and-order,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09738.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09738.pdf?1525697129,https://www.federalregister.gov/api/v1/agencies/268.json,
2018-09803,2018-05-08,301,National Aeronautics and Space Administration,,Earth Science Advisory Committee; Meeting,"In accordance with the Federal Advisory Committee Act, as amended, the National Aeronautics and Space Administration (NASA) announces a meeting of the Earth Science Advisory Committee (ESAC). This Committee functions in an advisory capacity to the Director, Earth Science Division, in the NASA Science Mission Directorate. The meeting will be held for the purpose of soliciting, from the Earth science community and other persons, scientific and technical information relevant to program planning.",Notice,"In accordance with the Federal Advisory Committee Act, as amended, the National Aeronautics and Space Administration (NASA) announces a meeting of the Earth Science Advisory Committee (ESAC). This Committee functions in an advisory capacity to the...",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,national-aeronautics-and-space-administration,https://www.federalregister.gov/agencies/national-aeronautics-and-space-administration,https://www.federalregister.gov/documents/2018/05/08/2018-09803/earth-science-advisory-committee-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09803.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09803.pdf?1525697137,https://www.federalregister.gov/api/v1/agencies/301.json,
2018-09676,2018-05-08,301,National Aeronautics and Space Administration,,Notice of Information Collection,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections.",Notice,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing...",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,national-aeronautics-and-space-administration,https://www.federalregister.gov/agencies/national-aeronautics-and-space-administration,https://www.federalregister.gov/documents/2018/05/08/2018-09676/notice-of-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09676.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09676.pdf?1525697119,https://www.federalregister.gov/api/v1/agencies/301.json,
2018-09769,2018-05-08,301,National Aeronautics and Space Administration,,Earth Science Advisory Committee; Meeting,"In accordance with the Federal Advisory Committee Act, the National Aeronautics and Space Administration (NASA) announces a meeting of the Earth Science Advisory Committee (ESAC). This Committee functions in an advisory capacity to the Director, Earth Science Division, in the NASA Science Mission Directorate. The meeting will be held for the purpose of soliciting, from the Earth science community and other persons, scientific and technical information relevant to program planning.",Notice,"In accordance with the Federal Advisory Committee Act, the National Aeronautics and Space Administration (NASA) announces a meeting of the Earth Science Advisory Committee (ESAC). This Committee functions in an advisory capacity to the Director, Earth...",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,national-aeronautics-and-space-administration,https://www.federalregister.gov/agencies/national-aeronautics-and-space-administration,https://www.federalregister.gov/documents/2018/05/08/2018-09769/earth-science-advisory-committee-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09769.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09769.pdf?1525697133,https://www.federalregister.gov/api/v1/agencies/301.json,
2018-09684,2018-05-08,301,National Aeronautics and Space Administration,,Notice of Information Collection,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public to take this opportunity to comment on the ``Generic Clearance for the Collection of Qualitative Feedback on Agency Service Delivery'' for approval under the Paperwork Reduction Act (PRA) (44 U.S.C. 3501 et. seq.). This collection was developed as part of a Federal Government-wide effort to streamline the process for seeking feedback from the public on service delivery. This notice announces our intent to submit this collection to OMB for approval and solicits comments on specific aspects for the proposed information collection,",Notice,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public to take this opportunity to comment on the ``Generic Clearance for the Collection of Qualitative...",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,national-aeronautics-and-space-administration,https://www.federalregister.gov/agencies/national-aeronautics-and-space-administration,https://www.federalregister.gov/documents/2018/05/08/2018-09684/notice-of-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09684.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09684.pdf?1525697120,https://www.federalregister.gov/api/v1/agencies/301.json,
2018-09685,2018-05-08,301,National Aeronautics and Space Administration,,Notice of Information Collection,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing information collections.",Notice,"The National Aeronautics and Space Administration, as part of its continuing effort to reduce paperwork and respondent burden, invites the general public and other Federal agencies to take this opportunity to comment on proposed and/or continuing...",NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,national-aeronautics-and-space-administration,https://www.federalregister.gov/agencies/national-aeronautics-and-space-administration,https://www.federalregister.gov/documents/2018/05/08/2018-09685/notice-of-information-collection,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09685.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09685.pdf?1525697120,https://www.federalregister.gov/api/v1/agencies/301.json,
2018-09687,2018-05-08,383,Nuclear Regulatory Commission,,Relocation of Regulatory Issue Summary Notices in the Federal Register,"The Nuclear Regulatory Commission (NRC) is notifying the public that documents regarding draft and final Regulatory Issue Summaries that historically have published in the ``Notices'' section of the Federal Register will now be published in the ``Proposed Rules'' and ``Rules and Regulations'' sections of the Federal Register. The Office of the Federal Register (OFR) recently informed the NRC that under OFR guidelines, these documents fall into the ``Proposed Rules'' and ``Rules and Regulations'' categories and requested that NRC reclassify these notices.",Notice,The Nuclear Regulatory Commission (NRC) is notifying the public that documents regarding draft and final Regulatory Issue Summaries that historically have published in the ``Notices'' section of the Federal Register will now be published in the...,NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09687/relocation-of-regulatory-issue-summary-notices-in-the-federal-register,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09687.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09687.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-09244,2018-05-08,383,Nuclear Regulatory Commission,,Biweekly Notice; Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving No Significant Hazards Considerations,"Pursuant to Section 189a.(2) of the Atomic Energy Act of 1954, as amended (the Act), the U.S. Nuclear Regulatory Commission (NRC) is publishing this regular biweekly notice. The Act requires the Commission to publish notice of any amendments issued, or proposed to be issued, and grants the Commission the authority to issue and make immediately effective any amendment to an operating license or combined license, as applicable, upon a determination by the Commission that such amendment involves no significant hazards consideration, notwithstanding the pendency before the Commission of a request for a hearing from any person. This biweekly notice includes all notices of amendments issued, or proposed to be issued, from April 10, 2018, to April 23, 2018. The last biweekly notice was published on April 24, 2018.",Notice,"Pursuant to Section 189a.(2) of the Atomic Energy Act of 1954, as amended (the Act), the U.S. Nuclear Regulatory Commission (NRC) is publishing this regular biweekly notice. The Act requires the Commission to publish notice of any amendments issued, or...",NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09244/biweekly-notice-applications-and-amendments-to-facility-operating-licenses-and-combined-licenses,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09244.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09244.pdf?1525697119,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-07705,2018-05-08,383,Nuclear Regulatory Commission,,Applications and Amendments to Facility Operating Licenses and Combined Licenses Involving Proposed No Significant Hazards Considerations and Containing Sensitive Unclassified Non-Safeguards Information and Order Imposing Procedures for Access to Sensitive Unclassified Non-Safeguards Information,"The U.S. Nuclear Regulatory Commission (NRC) received and is considering approval of one amendment request for Vogtle Electric Generating Plant, Units 3 and 4. The NRC proposes to determine that the amendment request involves no significant hazards consideration. Because the amendment request contains sensitive unclassified non- safeguards information (SUNSI), an order imposes procedures to obtain access to SUNSI for contention preparation.",Notice,"The U.S. Nuclear Regulatory Commission (NRC) received and is considering approval of one amendment request for Vogtle Electric Generating Plant, Units 3 and 4. The NRC proposes to determine that the amendment request involves no significant hazards...",NUCLEAR REGULATORY COMMISSION,nuclear-regulatory-commission,https://www.federalregister.gov/agencies/nuclear-regulatory-commission,https://www.federalregister.gov/documents/2018/05/08/2018-07705/applications-and-amendments-to-facility-operating-licenses-and-combined-licenses-involving-proposed,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-07705.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-07705.pdf?1525697119,https://www.federalregister.gov/api/v1/agencies/383.json,
2018-09905,2018-05-08,410,Postal Service,,Temporary Emergency Committee of the Board of Governors; Sunshine Act Meeting,,Notice,,POSTAL SERVICE,postal-service,https://www.federalregister.gov/agencies/postal-service,https://www.federalregister.gov/documents/2018/05/08/2018-09905/temporary-emergency-committee-of-the-board-of-governors-sunshine-act-meeting,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09905.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09905.pdf?1525464920,https://www.federalregister.gov/api/v1/agencies/410.json,
2018-09702,2018-05-08,444,Railroad Retirement Board,,"Agency Forms Submitted for OMB Review, Request for Comments","In accordance with the Paperwork Reduction Act of 1995 (44 U.S.C. Chapter 35), the Railroad Retirement Board (RRB) is forwarding an Information Collection Request (ICR) to the Office of Information and Regulatory Affairs (OIRA), Office of Management and Budget (OMB). Our ICR describes the information we seek to collect from the public. Review and approval by OIRA ensures that we impose appropriate paperwork burdens. The RRB invites comments on the proposed collections of information to determine (1) the practical utility of the collections; (2) the accuracy of the estimated burden of the collections; (3) ways to enhance the quality, utility, and clarity of the information that is the subject of collection; and (4) ways to minimize the burden of collections on respondents, including the use of automated collection techniques or other forms of information technology. Comments to the RRB or OIRA must contain the OMB control number of the ICR. For proper consideration of your comments, it is best if the RRB and OIRA receive them within 30 days of the publication date. 1. Title and purpose of information collection: Appeal Under the Railroad Retirement and Railroad Unemployment Insurance Act; OMB 3220- 0007. Under Section 7(b)(3) of the Railroad Retirement Act (RRA), and Section 5(c) of the Railroad Unemployment Insurance Act (RUIA) any person aggrieved by a decision made by an office of the RRB on his or her application for an annuity or benefit under those Acts has the right to appeal to the RRB. This right is prescribed in 20 CFR 260 and 20 CFR 320. The notification letter, which is provided at the time of filing the original application, informs the applicant of such right. When an applicant protests a decision, the concerned RRB office reviews the entire file and any additional evidence submitted and sends the applicant a letter explaining the basis of the determination. The applicant is then notified that to protest further, they can appeal to the RRB's Bureau of Hearings and Appeals. The appeal process is prescribed in 20 CFR 260.5 and 260.9 and 20 CFR 320.12 and 320.38. To file a request for an appeal the applicant must complete Form HA-1, Appeal Under the Railroad Retirement Act or Railroad Unemployment Insurance Act. The form asks the applicant to explain the basis for their request for an appeal and, if necessary, to describe any additional evidence they wish to submit in support of the appeal. Completion is voluntary, however, if the information is not provided the RRB cannot process the appeal. Previous Requests for Comments: The RRB has already published the initial 60-day notice (83 FR 7511 on February 21, 2018) required by 44 U.S.C. 3506(c)(2). That request elicited no comments.",Notice,"In accordance with the Paperwork Reduction Act of 1995 (44 U.S.C. Chapter 35), the Railroad Retirement Board (RRB) is forwarding an Information Collection Request (ICR) to the Office of Information and Regulatory Affairs (OIRA), Office of Management...",RAILROAD RETIREMENT BOARD,railroad-retirement-board,https://www.federalregister.gov/agencies/railroad-retirement-board,https://www.federalregister.gov/documents/2018/05/08/2018-09702/agency-forms-submitted-for-omb-review-request-for-comments,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09702.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09702.pdf?1525697124,https://www.federalregister.gov/api/v1/agencies/444.json,
2018-09807,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; New York Stock Exchange LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend the Certificate of Incorporation of Its Parent Company NYSE Group, Inc.",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09807/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-and-immediate,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09807.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09807.pdf?1525697138,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09696,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Nasdaq ISE, LLC; Notice of Filing and Immediate Effectiveness of Proposed Rule Change To Amend ISE Rules 412, Position Limits, and 414, Exercise Limits",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09696/self-regulatory-organizations-nasdaq-ise-llc-notice-of-filing-and-immediate-effectiveness-of,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09696.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09696.pdf?1525697122,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09693,2018-05-08,466,Securities and Exchange Commission,,Self-Regulatory Organizations; Fixed Income Clearing Corporation; Notice of Filing of Proposed Rule Change To Amend the Fee Structure of the Government Securities Division Rulebook,,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09693/self-regulatory-organizations-fixed-income-clearing-corporation-notice-of-filing-of-proposed-rule,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09693.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09693.pdf?1525697121,https://www.federalregister.gov/api/v1/agencies/466.json,
2018-09695,2018-05-08,466,Securities and Exchange Commission,,"Self-Regulatory Organizations; Financial Industry Regulatory Authority, Inc.; Notice of Filing and Immediate Effectiveness of a Proposed Rule Change To Extend the Implementation Date of Certain Amendments to FINRA Rule 4210 Approved Pursuant to SR-FINRA-2015-036",,Notice,,SECURITIES AND EXCHANGE COMMISSION,securities-and-exchange-commission,https://www.federalregister.gov/agencies/securities-and-exchange-commission,https://www.federalregister.gov/documents/2018/05/08/2018-09695/self-regulatory-organizations-financial-industry-regulatory-authority-inc-notice-of-filing-and,https://www.gpo.gov/fdsys/pkg/FR-2018-05-08/pdf/2018-09695.pdf,https://s3.amazonaws.com/public-inspection.federalregister.gov/2018-09695.pdf?1525697122,https://www.federalregister.gov/api/v1/agencies/466.json,
